Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,SizeType,SizeValue,Property Type Supergroup
16,625000.0,3.0,2.0,2.0,1,1,1196.0,3
16,1150000.0,3.0,4.0,4.0,1,1,1930.0,3
16,935000.0,2.0,3.0,3.0,1,1,1513.0,3
78,950000.0,2.0,4.0,0.0,1,2,0.0,8
78,950000.0,2.0,4.0,0.0,1,2,0.0,8
78,950000.0,2.0,4.0,0.0,1,2,0.0,8
16,1190000.0,3.0,4.0,4.0,1,1,1930.0,3
16,1190000.0,3.0,4.0,4.0,1,1,1930.0,3
87,580000.0,3.0,2.0,0.0,1,2,0.0,8
87,610000.0,3.0,2.0,0.0,1,2,0.0,8
73,990000.0,3.0,2.0,2.0,1,2,0.0,8
72,420000.0,3.0,2.0,0.0,1,2,0.0,8
72,500000.0,3.0,3.0,0.0,2,2,0.0,8
72,1295000.0,3.0,3.0,0.0,1,2,0.0,8
72,480000.0,3.0,2.0,0.0,2,2,0.0,8
72,830000.0,3.0,3.0,0.0,1,2,0.0,8
98,780000.0,3.0,3.0,0.0,1,2,0.0,8
72,1350000.0,3.0,3.0,0.0,1,2,0.0,8
87,750000.0,2.0,3.0,0.0,1,2,0.0,8
72,270000.0,3.0,1.0,0.0,1,1,600.0,0
72,780000.0,3.0,3.0,0.0,1,2,2500.0,8
72,900000.0,2.0,3.0,0.0,1,2,1600.0,8
73,850000.0,3.0,3.0,0.0,1,2,0.0,8
72,1200000.0,3.0,4.0,4.0,1,2,0.0,8
87,630000.0,3.0,2.0,0.0,1,2,0.0,8
72,425000.0,3.0,2.0,0.0,1,2,0.0,8
73,870000.0,3.0,3.0,0.0,1,2,0.0,8
72,410000.0,3.0,3.0,0.0,1,2,0.0,8
98,415000.0,3.0,3.0,1.0,1,1,1000.0,8
72,500000.0,3.0,3.0,0.0,2,2,0.0,8
98,670000.0,3.0,2.0,0.0,1,2,0.0,8
72,475000.0,3.0,2.0,0.0,1,2,0.0,8
61,498000.0,3.0,2.0,1.0,2,1,1028.0,3
72,900000.0,2.0,4.0,0.0,1,2,0.0,8
72,1250000.0,3.0,4.0,2.0,1,2,0.0,8
72,590000.0,3.0,2.0,0.0,1,2,0.0,8
73,850000.0,3.0,3.0,0.0,1,2,0.0,8
98,1250000.0,3.0,4.0,2.0,1,2,0.0,8
98,1100000.0,3.0,3.0,3.0,1,2,0.0,8
98,420000.0,3.0,2.0,0.0,1,2,0.0,8
47,355000.0,3.0,2.0,1.0,2,1,842.0,0
23,565000.0,2.0,2.0,2.0,0,1,1200.0,3
52,368000.0,3.0,2.0,1.0,1,1,1132.0,3
23,535000.0,2.0,2.0,2.0,0,1,1200.0,3
90,1790000.0,3.0,3.0,2.0,0,2,0.0,8
27,860000.0,2.0,3.0,1.0,1,1,1516.0,3
27,880000.0,2.0,3.0,1.0,0,1,1516.0,3
23,1980000.0,3.0,4.0,0.0,1,2,4500.0,1
47,485000.0,3.0,2.0,1.0,1,1,1074.0,3
27,1200000.0,2.0,3.0,1.0,1,1,1979.0,3
27,1200000.0,2.0,3.0,2.0,1,1,1979.0,3
45,900000.0,3.0,2.0,0.0,2,1,761.0,7
2,460000.0,3.0,1.0,0.0,1,2,520.0,7
31,560000.0,3.0,3.0,2.0,2,1,1615.0,3
31,490000.0,3.0,2.0,0.0,1,1,1450.0,3
45,900000.0,3.0,2.0,0.0,2,1,761.0,7
2,630000.0,3.0,1.0,1.0,1,2,506.0,7
2,520000.0,3.0,1.0,0.0,1,2,640.0,7
12,630000.0,3.0,1.0,0.0,0,2,527.0,7
5,297000.0,3.0,2.0,1.0,1,1,830.0,7
2,630000.0,3.0,1.0,1.0,1,2,506.0,7
2,350000.0,3.0,1.0,0.0,0,1,431.0,7
2,460000.0,3.0,1.0,0.0,0,2,520.0,7
5,338000.0,3.0,2.0,1.0,2,1,903.0,7
2,520000.0,3.0,1.0,0.0,1,2,640.0,7
31,600000.0,3.0,2.0,1.0,0,1,1100.0,3
69,608000.0,2.0,3.0,1.0,0,1,1412.0,3
31,599000.0,2.0,2.0,2.0,1,1,1442.0,3
2,2500000.0,6.0,4.0,4.0,1,2,9381.0,1
37,400000.0,3.0,2.0,1.0,2,2,950.0,7
72,400000.0,2.0,2.0,1.0,2,2,1335.0,3
31,435000.0,2.0,3.0,1.0,1,1,1432.0,3
31,409000.0,3.0,2.0,1.0,1,1,850.0,3
31,615000.0,2.0,3.0,2.0,0,1,1690.0,3
52,1600000.0,3.0,3.0,0.0,0,2,0.0,8
37,698000.0,3.0,4.0,0.0,0,1,1331.0,3
38,558000.0,3.0,1.0,1.0,0,1,563.0,7
19,16000000.0,6.0,7.0,0.0,1,2,18000.0,1
27,10800000.0,4.0,5.0,0.0,1,2,9797.0,1
2,7000000.0,7.0,8.0,0.0,1,2,12800.0,1
55,3100000.0,2.0,6.0,3.0,1,1,3704.0,3
19,4700000.0,2.0,5.0,0.0,1,1,7110.0,3
9,10000000.0,3.0,7.0,5.0,1,1,6038.0,3
31,460000.0,3.0,2.0,1.0,1,1,1100.0,3
72,510000.0,3.0,2.0,2.0,1,1,1100.0,3
45,3100000.0,1.0,2.0,1.0,1,2,1087.0,7
47,500000.0,3.0,2.0,2.0,1,1,1027.0,7
45,1300000.0,3.0,2.0,0.0,0,1,990.0,7
45,1850000.0,2.0,3.0,2.0,0,1,1332.0,7
23,630000.0,2.0,2.0,1.0,0,1,873.0,7
45,850000.0,3.0,1.0,0.0,0,1,493.0,7
45,1400000.0,3.0,2.0,0.0,0,1,927.0,7
68,620000.0,3.0,2.0,2.0,2,1,1019.0,3
98,456638.0,3.0,2.0,1.0,2,1,725.0,7
45,4300000.0,2.0,4.0,2.0,1,2,2195.0,7
82,1490000.0,2.0,4.0,2.0,1,2,0.0,9
29,2500000.0,2.0,5.0,2.0,0,1,3197.0,8
29,1350000.0,3.0,2.0,2.0,0,1,1389.0,3
29,1430000.0,2.0,3.0,2.0,1,1,1367.0,3
29,1900000.0,2.0,3.0,2.0,1,1,1808.0,3
29,795000.0,2.0,2.0,2.0,1,1,1093.0,3
29,1980000.0,2.0,4.0,2.0,1,2,0.0,8
29,2450000.0,2.0,5.0,2.0,0,1,3228.0,8
29,1550000.0,2.0,2.0,2.0,0,1,1852.0,3
29,2250000.0,2.0,4.0,2.0,1,1,2509.0,8
29,880000.0,3.0,2.0,1.0,0,1,1184.0,3
29,995500.0,3.0,1.0,0.0,1,1,905.0,7
29,5500000.0,4.0,6.0,4.0,1,2,0.0,8
29,1180000.0,3.0,2.0,2.0,1,1,1087.0,9
29,1250000.0,2.0,3.0,2.0,1,1,1367.0,3
29,3800000.0,3.0,6.0,4.0,1,1,5448.0,8
29,3550000.0,3.0,6.0,4.0,0,1,5448.0,8
29,3500000.0,2.0,5.0,3.0,1,1,4306.0,8
29,2800000.0,2.0,4.0,3.0,1,1,3082.0,8
29,2300000.0,2.0,4.0,0.0,1,1,2541.0,8
29,1900000.0,2.0,3.0,2.0,0,1,1900.0,8
87,3200000.0,2.0,4.0,3.0,1,2,4000.0,1
29,800000.0,1.0,1.0,1.0,1,1,969.0,3
29,4280000.0,2.0,5.0,0.0,2,2,0.0,8
29,2330000.0,2.0,5.0,2.0,1,1,2959.0,8
29,3300000.0,2.0,6.0,3.0,1,1,4306.0,8
29,780000.0,1.0,2.0,0.0,1,1,743.0,7
29,1800000.0,2.0,4.0,2.0,1,1,2110.0,3
29,1388000.0,2.0,4.0,2.0,1,1,1529.0,3
29,1350000.0,3.0,2.0,2.0,1,1,1432.0,3
29,980000.0,1.0,1.0,2.0,0,1,969.0,3
72,480000.0,3.0,2.0,2.0,1,1,1124.0,3
29,6300000.0,4.0,7.0,4.0,1,1,6831.0,8
29,3450000.0,3.0,5.0,3.0,1,1,5448.0,8
29,2000000.0,2.0,3.0,2.0,0,1,2380.0,8
29,1060000.0,2.0,3.0,2.0,1,1,1389.0,3
29,817000.0,3.0,1.0,0.0,1,1,743.0,7
29,1150000.0,2.0,2.0,2.0,1,1,1271.0,3
29,1450000.0,2.0,3.0,2.0,1,1,1680.0,3
29,1550000.0,2.0,4.0,2.0,1,1,1777.0,3
29,1350000.0,2.0,3.0,2.0,0,1,1701.0,3
82,1450000.0,2.0,4.0,2.0,1,1,2600.0,9
29,1600000.0,3.0,2.0,1.0,1,1,1900.0,8
29,1388000.0,3.0,2.0,2.0,1,1,1377.0,3
29,2850000.0,2.0,6.0,0.0,1,1,3642.0,8
36,561100.0,3.0,3.0,0.0,1,1,1879.0,3
47,430000.0,2.0,2.0,1.0,2,1,952.0,3
82,1450000.0,2.0,4.0,2.0,2,1,2583.0,8
68,650000.0,2.0,3.0,2.0,1,1,1019.0,3
29,2450000.0,4.0,3.0,2.0,1,1,3000.0,8
29,1430000.0,3.0,2.0,2.0,1,1,1377.0,3
87,2100000.0,3.0,6.0,3.0,1,2,3810.0,6
73,7300000.0,3.0,9.0,6.0,1,2,7987.0,1
87,810000.0,3.0,3.0,2.0,1,2,1400.0,8
73,365000.0,3.0,2.0,2.0,1,1,970.0,0
73,900000.0,3.0,3.0,0.0,1,2,1400.0,8
36,561100.0,2.0,3.0,0.0,1,1,1879.0,3
29,3890000.0,4.0,6.0,3.0,0,2,0.0,6
29,3900000.0,3.0,5.0,3.0,1,1,3600.0,1
68,1620000.0,3.0,5.0,0.0,1,2,0.0,8
29,3200000.0,3.0,6.0,5.0,1,1,3656.0,8
29,2800000.0,2.0,5.0,4.0,1,1,2863.0,8
29,2990000.0,3.0,5.0,5.0,1,1,3656.0,8
29,2500000.0,2.0,4.0,2.0,1,1,2800.0,8
29,1950000.0,3.0,3.0,2.0,2,1,2000.0,8
29,3100000.0,2.0,4.0,2.0,2,2,0.0,1
23,640000.0,3.0,3.0,0.0,2,1,1980.0,8
5,548000.0,3.0,2.0,1.0,2,1,1076.0,3
29,1768000.0,2.0,4.0,3.0,1,1,1777.0,3
82,3380000.0,3.0,5.0,0.0,2,1,3948.0,6
31,1050000.0,1.0,2.0,1.0,0,1,925.0,3
90,7500000.0,3.0,7.0,0.0,2,2,7782.0,1
90,7500000.0,3.0,7.0,0.0,2,2,7782.0,1
9,1250000.0,3.0,2.0,1.0,2,1,980.0,7
9,900000.0,1.0,1.0,1.0,2,1,689.0,7
9,1400000.0,3.0,2.0,1.0,2,1,1130.0,7
29,2500000.0,2.0,5.0,2.0,1,1,3197.0,8
47,2680000.0,4.0,7.0,5.0,2,2,5000.0,1
29,920000.0,1.0,2.0,2.0,0,1,969.0,3
29,1350000.0,2.0,2.0,2.0,0,1,1507.0,3
29,1200000.0,2.0,3.0,2.0,1,1,1400.0,3
68,750000.0,2.0,3.0,2.0,1,1,1300.0,3
16,300000.0,1.0,1.0,1.0,1,1,775.0,3
16,369999.0,3.0,2.0,1.0,1,1,1222.0,3
37,660000.0,2.0,2.0,2.0,1,1,1094.0,7
45,900000.0,2.0,3.0,1.0,0,1,1055.0,7
68,720000.0,3.0,2.0,2.0,1,1,1262.0,3
45,2380000.0,3.0,4.0,2.0,1,1,2208.0,7
68,1800.0,2.0,3.0,2.0,1,1,1250.0,3
23,535000.0,3.0,1.0,1.0,1,1,762.0,7
23,390000.0,3.0,2.0,1.0,2,1,819.0,7
84,437400.0,3.0,2.0,0.0,1,1,945.0,7
23,422000.0,3.0,2.0,2.0,2,1,819.0,7
23,298888.0,3.0,2.0,1.0,2,1,650.0,7
23,320000.0,3.0,2.0,1.0,2,1,650.0,7
29,1100000.0,2.0,2.0,2.0,0,1,1400.0,3
61,1350000.0,2.0,4.0,2.0,0,1,1646.0,3
48,1500000.0,2.0,4.0,1.0,0,1,1690.0,3
23,420000.0,3.0,2.0,1.0,2,1,885.0,3
23,630000.0,2.0,3.0,2.0,1,1,1315.0,3
23,650000.0,2.0,3.0,2.0,1,1,1315.0,3
23,400000.0,3.0,2.0,1.0,0,1,825.0,3
23,1007600.0,3.0,2.0,2.0,1,1,1328.0,7
23,841000.0,3.0,2.0,2.0,1,1,1121.0,7
23,601000.0,3.0,1.0,1.0,1,1,821.0,7
23,760000.0,2.0,3.0,0.0,2,1,1450.0,3
38,1220000.0,2.0,4.0,2.0,0,1,1800.0,3
10,700000.0,3.0,2.0,1.0,1,1,823.0,7
10,690000.0,3.0,1.0,1.0,1,1,725.0,7
10,850000.0,3.0,1.0,1.0,0,1,975.0,7
10,615000.0,3.0,1.0,1.0,1,1,672.0,7
37,335000.0,3.0,1.0,2.0,0,1,800.0,3
47,660000.0,3.0,2.0,0.0,1,2,0.0,8
47,550000.0,3.0,2.0,0.0,1,2,0.0,8
47,390000.0,3.0,2.0,0.0,2,2,0.0,8
47,628000.0,3.0,2.0,0.0,1,2,0.0,8
47,300000.0,3.0,2.0,0.0,2,2,0.0,8
47,580000.0,3.0,2.0,0.0,2,2,0.0,8
47,450000.0,3.0,2.0,0.0,1,2,0.0,8
23,672300.0,3.0,2.0,0.0,3,1,1272.0,7
47,680000.0,3.0,2.0,0.0,1,2,0.0,8
47,638000.0,3.0,2.0,0.0,1,2,0.0,8
55,730000.0,3.0,2.0,1.0,0,1,1400.0,3
37,510300.0,2.0,4.0,0.0,3,1,1335.0,3
72,1180000.0,3.0,4.0,2.0,1,1,2500.0,8
14,618000.0,3.0,1.0,1.0,0,1,640.0,7
5,671900.0,3.0,2.0,2.0,1,1,1102.0,7
36,800000.0,2.0,2.0,2.0,1,1,1230.0,3
5,705600.0,3.0,3.0,2.0,1,1,1236.0,7
73,627000.0,3.0,2.0,2.0,1,1,1196.0,3
23,1450000.0,2.0,3.0,1.0,1,1,1577.0,7
72,1180000.0,3.0,4.0,2.0,1,1,2500.0,8
48,1500000.0,2.0,3.0,0.0,2,1,1690.0,3
52,1790000.0,4.0,3.0,3.0,2,2,3385.0,6
4,1200000.0,2.0,3.0,0.0,1,2,0.0,8
47,350000.0,3.0,2.0,0.0,2,2,0.0,8
4,499999.0,3.0,3.0,2.0,1,2,0.0,8
4,630000.0,3.0,3.0,2.0,1,2,0.0,8
23,1380000.0,2.0,2.0,2.0,0,1,1087.0,7
37,510300.0,3.0,2.0,0.0,1,1,1335.0,3
37,510300.0,3.0,2.0,0.0,1,1,1335.0,3
23,830000.0,1.0,1.0,1.0,0,1,694.0,0
37,1330000.0,2.0,3.0,2.0,0,1,1707.0,3
14,550000.0,3.0,1.0,1.0,1,1,785.0,3
47,950000.0,3.0,2.0,0.0,2,2,0.0,8
37,1280000.0,2.0,4.0,2.0,1,1,2128.0,3
8,390000.0,3.0,2.0,0.0,0,1,854.0,0
45,950000.0,3.0,1.0,0.0,3,1,910.0,7
98,405000.0,1.0,1.0,1.0,1,1,670.0,7
47,630000.0,3.0,2.0,1.0,1,2,0.0,8
47,640000.0,3.0,2.0,2.0,1,2,0.0,8
45,1700000.0,3.0,4.0,2.0,1,1,2214.0,3
47,480000.0,3.0,2.0,1.0,0,1,930.0,3
3,7100000.0,2.0,6.0,3.0,1,1,6060.0,1
78,1480000.0,3.0,3.0,3.0,1,2,3477.0,8
44,1850000.0,3.0,2.0,1.0,1,1,820.0,7
29,1500000.0,2.0,3.0,2.0,1,1,1400.0,3
31,1148100.0,2.0,4.0,2.0,1,1,2081.0,3
31,1052850.0,2.0,4.0,2.0,1,1,1873.0,3
31,1100100.0,2.0,4.0,2.0,1,1,1876.0,3
72,448000.0,3.0,2.0,2.0,2,1,1095.0,7
72,390000.0,2.0,2.0,2.0,1,2,0.0,7
47,510000.0,3.0,2.0,1.0,1,2,930.0,3
72,380000.0,3.0,2.0,1.0,0,2,1169.0,3
72,390000.0,3.0,2.0,2.0,2,2,0.0,7
37,2260000.0,3.0,5.0,0.0,2,2,11300.0,1
90,2950000.0,3.0,4.0,0.0,1,2,3600.0,6
27,11500000.0,3.0,6.0,0.0,0,2,11000.0,1
47,468000.0,3.0,2.0,0.0,2,2,0.0,8
23,672300.0,3.0,2.0,0.0,1,1,1272.0,7
79,660000.0,2.0,2.0,2.0,1,1,1025.0,7
43,810000.0,3.0,1.0,1.0,0,1,710.0,3
43,860000.0,1.0,1.0,1.0,1,1,732.0,3
43,840000.0,3.0,1.0,1.0,1,1,657.0,3
43,1270000.0,3.0,2.0,1.0,0,1,1076.0,3
67,700000.0,3.0,2.0,2.0,0,1,1200.0,7
45,650000.0,3.0,2.0,1.0,0,2,1100.0,3
3,1126000.0,3.0,3.0,1.0,0,2,1818.0,3
14,6800000.0,2.0,5.0,2.0,0,1,4236.0,7
27,16000000.0,4.0,7.0,0.0,0,2,9124.0,1
14,1000000.0,3.0,2.0,1.0,0,1,1033.0,7
45,2757725.0,2.0,5.0,2.0,2,1,2347.0,3
44,1380000.0,1.0,1.0,1.0,1,1,1087.0,7
16,228000.0,3.0,1.0,2.0,1,1,650.0,0
45,2100000.0,2.0,2.0,2.0,2,1,1190.0,7
45,2030000.0,3.0,2.0,1.0,2,1,1350.0,7
45,2800000.0,2.0,3.0,0.0,0,1,2626.0,7
55,4687056.0,3.0,5.0,3.0,2,1,3905.0,3
45,4400000.0,3.0,4.0,4.0,0,1,2525.0,7
10,640000.0,1.0,1.0,1.0,2,1,648.0,7
14,780000.0,3.0,1.0,1.0,0,1,624.0,7
45,4078400.0,2.0,5.0,2.0,0,1,2549.0,3
3,2900000.0,2.0,4.0,0.0,1,1,2271.0,3
3,2200000.0,2.0,3.0,2.0,1,1,1744.0,3
23,430000.0,3.0,2.0,1.0,0,1,1307.0,3
12,620000.0,3.0,1.0,0.0,0,1,468.0,7
47,600000.0,2.0,2.0,3.0,1,1,1292.0,7
72,360000.0,3.0,1.0,1.0,1,1,560.0,7
98,299000.0,3.0,1.0,1.0,1,1,775.0,3
31,468000.0,3.0,2.0,1.0,1,1,1100.0,3
31,980000.0,3.0,3.0,2.0,0,1,1451.0,3
12,600000.0,3.0,1.0,0.0,0,1,527.0,7
12,700000.0,3.0,1.0,0.0,0,1,606.0,7
12,630000.0,3.0,1.0,0.0,0,1,556.0,7
31,1250000.0,2.0,4.0,3.0,0,1,1991.0,3
12,550000.0,3.0,1.0,0.0,0,1,468.0,7
12,880000.0,2.0,2.0,0.0,0,1,838.0,7
72,420000.0,3.0,3.0,1.0,1,1,1092.0,7
31,520000.0,3.0,2.0,2.0,1,1,1100.0,3
31,530000.0,3.0,2.0,2.0,1,1,1100.0,3
31,1130000.0,2.0,4.0,3.0,1,1,1799.0,3
31,470000.0,3.0,2.0,1.0,1,1,1100.0,3
11,750000.0,3.0,2.0,2.0,1,1,1109.0,7
47,530000.0,3.0,2.0,2.0,1,1,1074.0,3
31,540000.0,3.0,2.0,2.0,1,1,1100.0,3
31,468000.0,3.0,2.0,1.0,1,1,1200.0,3
5,740000.0,2.0,3.0,2.0,1,1,1358.0,3
31,1200000.0,2.0,4.0,3.0,1,1,2070.0,3
47,1150000.0,3.0,4.0,4.0,1,2,0.0,8
47,465000.0,3.0,2.0,1.0,2,1,948.0,3
72,518000.0,3.0,2.0,2.0,1,1,1100.0,3
72,485000.0,3.0,2.0,3.0,2,2,0.0,8
78,1200000.0,3.0,4.0,3.0,1,2,0.0,8
72,475000.0,3.0,2.0,2.0,1,1,1333.0,3
72,540000.0,3.0,2.0,2.0,0,1,1500.0,3
72,400000.0,3.0,2.0,1.0,1,1,1207.0,3
72,430000.0,3.0,2.0,1.0,1,1,1272.0,3
72,423000.0,3.0,2.0,1.0,1,1,1303.0,3
72,530000.0,3.0,2.0,2.0,1,1,1438.0,3
72,400000.0,3.0,3.0,1.0,1,1,900.0,7
72,550000.0,2.0,2.0,2.0,1,1,1600.0,3
23,828000.0,3.0,3.0,3.0,1,2,0.0,8
72,500000.0,3.0,2.0,2.0,1,1,1313.0,3
72,395000.0,3.0,2.0,1.0,1,1,1272.0,3
55,600000.0,3.0,1.0,0.0,0,1,725.0,7
72,480000.0,3.0,2.0,2.0,1,1,1313.0,3
55,3600000.0,3.0,6.0,4.0,1,2,2000.0,8
72,438000.0,3.0,2.0,1.0,1,1,1382.0,3
23,760000.0,3.0,3.0,3.0,2,2,0.0,8
23,360000.0,3.0,2.0,1.0,2,1,1020.0,3
23,520000.0,3.0,2.0,2.0,1,1,1060.0,3
78,388000.0,3.0,2.0,1.0,2,1,935.0,3
79,580000.0,3.0,2.0,2.0,2,1,1106.0,3
79,610000.0,3.0,2.0,2.0,1,1,1106.0,3
16,800000.0,2.0,2.0,2.0,0,1,1025.0,7
16,790000.0,2.0,2.0,2.0,1,1,1025.0,7
16,1000000.0,2.0,2.0,2.0,1,1,1254.0,7
37,860000.0,3.0,3.0,2.0,1,2,0.0,8
16,800000.0,2.0,2.0,2.0,1,1,1170.0,7
16,288000.0,3.0,2.0,1.0,1,1,725.0,0
16,1380000.0,3.0,3.0,2.0,1,1,1521.0,7
16,840000.0,2.0,2.0,2.0,1,1,1025.0,7
16,1050000.0,3.0,2.0,2.0,1,1,1254.0,7
16,630000.0,1.0,1.0,1.0,0,1,721.0,7
16,950000.0,3.0,3.0,2.0,1,1,1339.0,7
23,2700000.0,3.0,7.0,0.0,1,2,6000.0,1
16,630000.0,1.0,1.0,1.0,0,1,721.0,7
16,2030000.0,2.0,6.0,3.0,1,1,2536.0,7
16,780000.0,3.0,2.0,2.0,1,1,971.0,7
16,1100000.0,2.0,4.0,4.0,1,1,1772.0,3
16,950000.0,2.0,3.0,3.0,1,1,1513.0,3
16,930000.0,2.0,3.0,2.0,1,1,1513.0,3
16,668000.0,3.0,2.0,2.0,1,2,791.0,7
16,450000.0,3.0,2.0,1.0,1,1,952.0,0
23,298000.0,3.0,2.0,1.0,1,1,780.0,0
23,350000.0,3.0,2.0,2.0,1,1,943.0,3
48,500000.0,3.0,2.0,2.0,1,1,1046.0,3
82,1450000.0,2.0,4.0,2.0,1,2,0.0,9
23,475937.0,3.0,2.0,2.0,2,1,850.0,3
42,490000.0,2.0,2.0,2.0,2,1,1065.0,3
23,1600000.0,3.0,5.0,0.0,2,2,0.0,8
98,700000.0,3.0,4.0,1.0,2,1,1880.0,9
29,1090000.0,3.0,5.0,4.0,2,2,0.0,6
79,428000.0,3.0,2.0,1.0,0,1,800.0,7
23,528363.0,3.0,2.0,2.0,2,1,1000.0,3
37,900000.0,3.0,2.0,2.0,2,1,1905.0,7
38,884058.0,2.0,2.0,2.0,2,1,1539.0,7
38,562008.0,2.0,2.0,0.0,2,1,957.0,7
38,497057.0,2.0,2.0,1.0,2,1,858.0,7
5,435000.0,2.0,2.0,2.0,2,2,1076.0,3
5,380000.0,3.0,2.0,1.0,1,2,982.0,3
36,640000.0,3.0,3.0,0.0,1,2,1080.0,9
70,2200000.0,2.0,5.0,2.0,0,2,2900.0,3
68,435000.0,3.0,2.0,2.0,1,1,1108.0,0
72,500000.0,2.0,2.0,2.0,1,2,1059.0,7
72,428000.0,3.0,2.0,1.0,1,2,842.0,7
68,370000.0,3.0,2.0,1.0,1,1,1052.0,0
38,295000.0,3.0,2.0,1.0,1,1,774.0,4
45,3500000.0,2.0,5.0,0.0,0,1,3750.0,7
14,1350000.0,3.0,2.0,0.0,0,1,1070.0,7
9,7300000.0,2.0,5.0,3.0,2,2,4657.0,3
55,800000.0,3.0,2.0,1.0,0,2,1248.0,7
14,1000000.0,3.0,2.0,0.0,0,2,915.0,7
14,1150000.0,3.0,2.0,0.0,0,2,1070.0,7
47,575000.0,3.0,2.0,2.0,2,1,1162.0,7
36,650000.0,3.0,3.0,0.0,1,2,1100.0,9
72,458000.0,2.0,2.0,2.0,2,2,932.0,7
29,2450000.0,3.0,6.0,0.0,1,2,1760.0,8
36,630000.0,3.0,3.0,0.0,2,1,1618.0,9
10,950000.0,3.0,2.0,1.0,0,2,1014.0,7
72,520000.0,2.0,2.0,2.0,2,2,1059.0,7
36,650000.0,3.0,3.0,2.0,1,1,1727.0,9
5,380000.0,3.0,2.0,3.0,1,2,969.0,0
69,438000.0,3.0,2.0,0.0,2,2,1062.0,3
14,590000.0,3.0,1.0,0.0,0,1,550.0,7
68,300000.0,3.0,2.0,0.0,2,2,699.0,8
45,2160000.0,3.0,2.0,0.0,0,1,1348.0,3
9,1100000.0,2.0,3.0,2.0,1,1,1475.0,3
72,720000.0,3.0,2.0,2.0,0,2,1270.0,7
77,1200000.0,2.0,3.0,1.0,1,2,1460.0,7
30,365000.0,3.0,2.0,1.0,1,1,956.0,3
90,5800000.0,4.0,7.0,7.0,2,2,7319.0,1
90,730000.0,3.0,2.0,0.0,1,2,1281.0,3
36,710000.0,3.0,3.0,2.0,1,2,1080.0,9
36,860000.0,3.0,3.0,2.0,1,2,2470.0,9
38,518000.0,3.0,2.0,1.0,0,1,1097.0,3
36,1850000.0,3.0,5.0,0.0,1,2,0.0,6
55,1750000.0,2.0,5.0,3.0,0,1,2676.0,3
23,930000.0,3.0,2.0,1.0,0,1,1127.0,7
72,570000.0,3.0,2.0,0.0,1,2,0.0,8
78,530000.0,3.0,2.0,1.0,2,1,1089.0,0
68,1100000.0,2.0,4.0,2.0,1,1,1788.0,3
68,850000.0,3.0,2.0,2.0,1,1,1319.0,3
68,845000.0,3.0,2.0,2.0,1,1,1306.0,3
68,1200000.0,2.0,4.0,2.0,1,1,1856.0,3
68,1200000.0,2.0,4.0,2.0,1,1,1788.0,3
68,1200000.0,2.0,4.0,2.0,1,1,1856.0,3
68,900000.0,3.0,2.0,2.0,1,1,1306.0,3
68,3898000.0,3.0,7.0,0.0,1,2,0.0,1
37,700000.0,3.0,2.0,1.0,0,1,1010.0,7
90,4850000.0,3.0,4.0,4.0,1,2,6000.0,1
38,450000.0,3.0,2.0,1.0,1,1,1100.0,3
72,420000.0,3.0,2.0,1.0,1,2,1001.0,3
23,1450000.0,3.0,5.0,2.0,2,2,0.0,8
28,1550000.0,3.0,4.0,2.0,2,2,1950.0,6
77,2600000.0,3.0,6.0,4.0,1,2,4400.0,6
55,13000000.0,3.0,7.0,4.0,2,2,10000.0,1
72,838000.0,3.0,3.0,0.0,1,2,0.0,8
61,720000.0,3.0,2.0,2.0,0,1,1019.0,3
61,955000.0,2.0,3.0,2.0,2,1,1390.0,3
10,1600000.0,2.0,3.0,0.0,0,1,2090.0,3
10,1150000.0,2.0,2.0,2.0,0,1,1260.0,3
10,1200000.0,3.0,2.0,2.0,0,1,1485.0,3
72,635000.0,2.0,2.0,0.0,1,1,1600.0,3
72,560000.0,3.0,2.0,0.0,1,1,1313.0,3
72,580000.0,3.0,2.0,0.0,1,1,1313.0,3
72,650000.0,2.0,2.0,0.0,1,1,1600.0,3
37,700000.0,3.0,2.0,2.0,1,1,1094.0,7
30,3000000.0,3.0,5.0,0.0,1,2,0.0,6
55,2535300.0,3.0,3.0,0.0,2,1,3729.0,3
37,2000.0,3.0,2.0,1.0,1,1,785.0,7
37,680000.0,3.0,2.0,2.0,1,1,935.0,3
37,750000.0,3.0,2.0,1.0,1,1,1148.0,7
37,580000.0,3.0,2.0,1.0,0,1,716.0,7
37,630000.0,3.0,2.0,2.0,0,1,852.0,7
27,400000.0,3.0,1.0,1.0,0,1,560.0,7
42,985000.0,1.0,1.0,1.0,1,1,625.0,7
37,600000.0,3.0,2.0,1.0,1,1,852.0,7
23,607000.0,3.0,2.0,1.0,1,1,865.0,7
23,530000.0,3.0,2.0,1.0,1,1,736.0,7
2,660000.0,1.0,1.0,0.0,0,1,825.0,7
2,565000.0,3.0,1.0,0.0,0,1,640.0,7
87,540000.0,3.0,2.0,0.0,1,1,1007.0,7
67,670000.0,3.0,2.0,2.0,1,1,1122.0,7
72,628000.0,3.0,2.0,0.0,1,1,1880.0,7
72,690000.0,3.0,2.0,0.0,0,1,2110.0,7
37,430000.0,3.0,2.0,0.0,1,1,950.0,7
37,590000.0,3.0,1.0,1.0,0,1,555.0,3
87,530000.0,3.0,2.0,0.0,1,1,1007.0,7
23,490000.0,2.0,2.0,0.0,1,1,1142.0,3
